JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2423732.077,8.05,,,Vis.,ZGB,,NA,,NA,"""B2-3V8-7G,B5V""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423732.124,8.14,,,Vis.,ZGB,,NA,,NA,BVG,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423733.086,8.11,,,Vis.,ZGB,,NA,,NA,B4V6G,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423733.173,8.14,,,Vis.,ZGB,,NA,,NA,BVG,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423734.073,8.17,,,Vis.,ZGB,,NA,,NA,B5-6V5-4G,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423735.211,8.21,,,Vis.,ZGB,,NA,,NA,B6-7V4-3G,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423737.072,8.22,,,Vis.,ZGB,,NA,,NA,"""V5G,B6-7V4-3G""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423739.092,8.25,,,Vis.,ZGB,,NA,,NA,V4-5G,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423740.050,8.19,,,Vis.,ZGB,,NA,,NA,"""VGD,A8V2G-20X""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423740.207,8.49,,,Vis.,ZGB,,NA,,NA,"""GVD,G3V7D""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423741.125,8.42,,,Vis.,ZGB,,NA,,NA,"""G3-4V,G2V8D""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423742.060,8.52,,,Vis.,ZGB,,NA,,NA,GVD,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423742.068,8.40,,,Vis.,ZGB,,NA,,NA,G3V,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423743.091,8.47,,,Vis.,ZGB,,NA,,NA,"""G3-4V7-6D,G6V""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423744.054,8.47,,,Vis.,ZGB,,NA,,NA,"""G5V,G4V6D""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423745.082,8.34,,,Vis.,ZGB,,NA,,NA,VG,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423746.053,8.29,,,Vis.,ZGB,,NA,,NA,V2-3G,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423747.131,8.26,,,Vis.,ZGB,,NA,,NA,"""V4-5G,B8V2G""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423748.051,8.08,,,Vis.,ZGB,,NA,,NA,"""V6G,VB""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423750.049,7.96,,,Vis.,ZGB,,NA,,NA,"""A4-5V6-5G,V2B,E2B""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423751.058,8.00,,,Vis.,ZGB,,NA,,NA,"""AVG,B1-2V-50X;""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423751.108,7.93,,,Vis.,ZGB,,NA,,NA,"""E1-2V,20X;V2B,A4V6G-50X""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423752.057,7.93,,,Vis.,ZGB,,NA,,NA,"""EV4B-20X;AVG,V2-3B-50X""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423756.063,7.94,,,Vis.,ZGB,,NA,,NA,"""A3V7G,V2B-50X;AVG-20X""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423760.110,7.90,,,Vis.,ZGB,,NA,,NA,"""AVB,A3-4V7-6G""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423761.059,7.76,,,Vis.,ZGB,,NA,,NA,"""A3V,A3V7B""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423766.093,8.06,,,Vis.,ZGB,,NA,,NA,"""VB,""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423776.051,8.18,,,Vis.,ZGB,,NA,,NA,B4-5V6-5G,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423787.066,7.93,,,Vis.,ZGB,,NA,,NA,V4-5B6-5G,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423931.213,8.24,,,Vis.,ZGB,,NA,,NA,B7V3G,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423937.436,8.04,,,Vis.,ZGB,,NA,,NA,"""A4-5B6-5GB1-2V,B1V9G""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423941.194,8.05,,,Vis.,ZGB,,NA,,NA,B1V,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423942.232,8.02,,,Vis.,ZGB,,NA,,NA,V1-0B,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423946.193,7.95,,,Vis.,ZGB,,NA,,NA,"""A8V2B,V3-4B""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423957.214,8.20,,,Vis.,ZGB,,NA,,NA,B6-5V4-5G,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423964.195,8.33,,,Vis.,ZGB,,NA,,NA,"""B2V1G,V2G""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423965.212,8.32,,,Vis.,ZGB,,NA,,NA,"""B8-9V2-1G,V3G""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423968.193,8.34,,,Vis.,ZGB,,NA,,NA,V1-2G,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423971.193,8.37,,,Vis.,ZGB,,NA,,NA,VG,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423972.289,8.43,,,Vis.,ZGB,,NA,,NA,"""G4V,GV""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423975.308,8.18,,,Vis.,ZGB,,NA,,NA,BVG,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423976.302,8.00,,,Vis.,ZGB,,NA,,NA,VB,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423977.325,8.01,,,Vis.,ZGB,,NA,,NA,V1B,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423979.398,7.89,,,Vis.,ZGB,,NA,,NA,"""A6V4B,V5B""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423980.235,7.93,,,Vis.,ZGB,,NA,,NA,"""A7-6V3-4B,V4-5B""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423981.280,7.88,,,Vis.,ZGB,,NA,,NA,"""A6V4B,V5B""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423982.252,7.87,,,Vis.,ZGB,,NA,,NA,A6V4B,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423983.242,7.95,,,Vis.,ZGB,,NA,,NA,A6-7V4-3B,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423984.250,7.92,,,Vis.,ZGB,,NA,,NA,"""A6V4B,AVB""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423985.309,7.90,,,Vis.,ZGB,,NA,,NA,AVB,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423986.216,7.91,,,Vis.,ZGB,,NA,,NA,A5-6V5-4B,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423987.195,7.90,,,Vis.,ZGB,,NA,,NA,AVB,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423988.191,7.92,,,Vis.,ZGB,,NA,,NA,"""A7-8V3-2B,V4-3B""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423989.195,7.99,,,Vis.,ZGB,,NA,,NA,V1-0B,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423989.286,7.97,,,Vis.,ZGB,,NA,,NA,"""A8-7V2-3B,V4B""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423990.189,7.87,,,Vis.,ZGB,,NA,,NA,A6V4B,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423990.298,7.92,,,Vis.,ZGB,,NA,,NA,V2B,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423991.189,7.92,,,Vis.,ZGB,,NA,,NA,A6V4B-20X;AVB-50X,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423992.205,7.99,,,Vis.,ZGB,,NA,,NA,A9V1B-20X;A6V4B-50X,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423992.329,7.81,,,Vis.,ZGB,,NA,,NA,A4V6B-50X,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423993.203,8.05,,,Vis.,ZGB,,NA,,NA,V1-0B-20X,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423993.207,7.95,,,Vis.,ZGB,,NA,,NA,"""V3B,A8V2B""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423993.318,7.95,,,Vis.,ZGB,,NA,,NA,"""A8V2B,V3B""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423994.191,7.92,,,Vis.,ZGB,,NA,,NA,"""A7V3B,V5B-20X;B2V-50X""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423994.311,7.90,,,Vis.,ZGB,,NA,,NA,B2V-50X,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423995.287,7.96,,,Vis.,ZGB,,NA,,NA,"""B3V,B1V9G""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423996.298,7.89,,,Vis.,ZGB,,NA,,NA,V2B,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423996.346,7.89,,,Vis.,ZGB,,NA,,NA,V2B,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423997.177,8.11,,,Vis.,ZGB,,NA,,NA,"""B4V,B2V8GB4V,B2V8G-20X""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423997.281,8.16,,,Vis.,ZGB,,NA,,NA,B4-5V6-5G,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423998.182,8.10,,,Vis.,ZGB,,NA,,NA,"""B4V,B2V8G,B2-3V,B1V9G-20X""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423998.277,8.12,,,Vis.,ZGB,,NA,,NA,"""B3V7G,B5-6V""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423999.227,8.09,,,Vis.,ZGB,,NA,,NA,"""B2-3V8-7G,B4V""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2423999.350,8.09,,,Vis.,ZGB,,NA,,NA,"""BVG-20X;,B2V8G-50X""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424000.187,8.20,,,Vis.,ZGB,,NA,,NA,BVG,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424000.227,8.18,,,Vis.,ZGB,,NA,,NA,B6-5V4-5G,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424001.204,8.18,,,Vis.,ZGB,,NA,,NA,B6-5V4-5G,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424001.325,8.14,,,Vis.,ZGB,,NA,,NA,BVG-20X;BVG-50X,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424002.189,8.26,,,Vis.,ZGB,,NA,,NA,B6-7V4-3G,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424002.190,8.20,,,Vis.,ZGB,,NA,,NA,B5-6V5-4G,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424002.397,8.13,,,Vis.,ZGB,,NA,,NA,BVG,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424003.183,8.18,,,Vis.,ZGB,,NA,,NA,BVG,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424003.362,8.15,,,Vis.,ZGB,,NA,,NA,BVG,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424005.191,8.20,,,Vis.,ZGB,,NA,,NA,BVG,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424005.304,8.20,,,Vis.,ZGB,,NA,,NA,BVG,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424006.163,8.18,,,Vis.,ZGB,,NA,,NA,B4V6G,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424006.309,8.13,,,Vis.,ZGB,,NA,,NA,BVG,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424007.271,8.17,,,Vis.,ZGB,,NA,,NA,B6V4G,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424009.318,8.24,,,Vis.,ZGB,,NA,,NA,B6V4G,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424010.214,8.20,,,Vis.,ZGB,,NA,,NA,BVG,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424011.186,8.10,,,Vis.,ZGB,,NA,,NA,"""B1-2V9-8G,B3-2V""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424012.333,8.08,,,Vis.,ZGB,,NA,,NA,B2-3V,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424013.306,8.00,,,Vis.,ZGB,,NA,,NA,B3V,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424014.160,8.06,,,Vis.,ZGB,,NA,,NA,B4-5V,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424015.275,7.96,,,Vis.,ZGB,,NA,,NA,VB,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424016.156,8.02,,,Vis.,ZGB,,NA,,NA,"""V3B,A8-9V2-1B""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424017.155,8.12,,,Vis.,ZGB,,NA,,NA,B4-4V,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424018.159,8.00,,,Vis.,ZGB,,NA,,NA,VB,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424018.242,8.08,,,Vis.,ZGB,,NA,,NA,"""B4V,B2V8G""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424019.159,7.94,,,Vis.,ZGB,,NA,,NA,"""V5B,A6V4B""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424019.276,7.86,,,Vis.,ZGB,,NA,,NA,"""A8V2B,V3-4B""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424020.266,7.90,,,Vis.,ZGB,,NA,,NA,"""A7-8V3-2B,V4B""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424020.309,7.87,,,Vis.,ZGB,,NA,,NA,A6V4B,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424021.284,7.99,,,Vis.,ZGB,,NA,,NA,V2B,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424022.150,7.94,,,Vis.,ZGB,,NA,,NA,"""A6V4B,V5B""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424022.342,7.88,,,Vis.,ZGB,,NA,,NA,"""A6-7V4-3B,V5-6B""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424023.300,7.83,,,Vis.,ZGB,,NA,,NA,VB,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424023.370,7.81,,,Vis.,ZGB,,NA,,NA,A6V4B,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424024.152,7.94,,,Vis.,ZGB,,NA,,NA,"""A8-7V2-3B,V4B""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424024.306,8.03,,,Vis.,ZGB,,NA,,NA,VB,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424025.273,7.85,,,Vis.,ZGB,,NA,,NA,AVB,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424025.296,7.87,,,Vis.,ZGB,,NA,,NA,A6V4B,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424026.161,8.03,,,Vis.,ZGB,,NA,,NA,VB,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424026.282,8.00,,,Vis.,ZGB,,NA,,NA,B2V,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424027.295,8.10,,,Vis.,ZGB,,NA,,NA,"""B4V,B2V8G""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424027.340,7.87,,,Vis.,ZGB,,NA,,NA,A6V4B,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424028.148,7.87,,,Vis.,ZGB,,NA,,NA,"""AVB,V5B""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424028.289,7.79,,,Vis.,ZGB,,NA,,NA,V3-4B,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424029.225,7.99,,,Vis.,ZGB,,NA,,NA,B1-2V,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424030.141,8.03,,,Vis.,ZGB,,NA,,NA,VB,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424030.254,7.89,,,Vis.,ZGB,,NA,,NA,VB,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424031.262,7.94,,,Vis.,ZGB,,NA,,NA,"""A8B2V,B3V,B1V9G""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424031.295,8.10,,,Vis.,ZGB,,NA,,NA,"""B4V,B2V8G""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424032.199,8.03,,,Vis.,ZGB,,NA,,NA,VB,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424032.323,8.12,,,Vis.,ZGB,,NA,,NA,BVG,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424033.248,8.14,,,Vis.,ZGB,,NA,,NA,"""B3V7G,B6V""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424033.301,8.14,,,Vis.,ZGB,,NA,,NA,B3-4V7-6G,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424034.250,8.18,,,Vis.,ZGB,,NA,,NA,B6-5V4-5G,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424034.271,8.08,,,Vis.,ZGB,,NA,,NA,B3V7G,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424035.311,8.26,,,Vis.,ZGB,,NA,,NA,"""B7V3G,V5-6G""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424036.300,8.15,,,Vis.,ZGB,,NA,,NA,B4V6G,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424036.311,8.30,,,Vis.,ZGB,,NA,,NA,B7-8V3-2G,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424037.353,8.27,,,Vis.,ZGB,,NA,,NA,B8V2G,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424038.336,8.28,,,Vis.,ZGB,,NA,,NA,"""B8-9V2-1G,V5G""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424039.238,8.28,,,Vis.,ZGB,,NA,,NA,"""B8V2G,V5G""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424040.239,8.36,,,Vis.,ZGB,,NA,,NA,V1-0G,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424042.185,8.36,,,Vis.,ZGB,,NA,,NA,V1-0G,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424044.113,8.50,,,Vis.,ZGB,,NA,,NA,"""G4V6-D,G6-7V""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424044.149,8.51,,,Vis.,ZGB,,NA,,NA,GVD,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424045.125,8.55,,,Vis.,ZGB,,NA,,NA,G6V4B,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424045.198,8.38,,,Vis.,ZGB,,NA,,NA,G1-0V,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424045.240,8.37,,,Vis.,ZGB,,NA,,NA,VG,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424046.119,8.50,,,Vis.,ZGB,,NA,,NA,"""G4V6D,G7-8V""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424046.184,8.46,,,Vis.,ZGB,,NA,,NA,G3V7D,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424047.117,8.49,,,Vis.,ZGB,,NA,,NA,"""G4V6D,G7-8V""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424047.210,8.43,,,Vis.,ZGB,,NA,,NA,"""G3V,G2V8D""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424048.292,8.32,,,Vis.,ZGB,,NA,,NA,V>G,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424049.116,8.27,,,Vis.,ZGB,,NA,,NA,V2-3G8-7D,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424049.210,8.34,,,Vis.,ZGB,,NA,,NA,V1-2G,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424050.129,8.22,,,Vis.,ZGB,,NA,,NA,"""V4G6D,B6-7V4-3""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424050.198,8.18,,,Vis.,ZGB,,NA,,NA,"""B6V4G,V4G6D""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424051.167,8.22,,,Vis.,ZGB,,NA,,NA,BVG,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424052.130,7.94,,,Vis.,ZGB,,NA,,NA,"""BVG,V7G3D""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424052.233,8.22,,,Vis.,ZGB,,NA,,NA,BVG,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424053.144,8.05,,,Vis.,ZGB,,NA,,NA,B3V7G,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424054.135,8.09,,,Vis.,ZGB,,NA,,NA,B4V6G,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424054.254,8.12,,,Vis.,ZGB,,NA,,NA,B4V6G,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424055.126,8.03,,,Vis.,ZGB,,NA,,NA,V1-2B,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424283.207,8.01,,,Vis.,ZGB,,NA,,NA,"""VB,B1V""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424284.226,7.93,,,Vis.,ZGB,,NA,,NA,VB,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424285.249,7.85,,,Vis.,ZGB,,NA,,NA,B1-2V,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424286.249,7.97,,,Vis.,ZGB,,NA,,NA,V3B,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424287.221,7.99,,,Vis.,ZGB,,NA,,NA,V2B,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424288.221,7.87,,,Vis.,ZGB,,NA,,NA,A6V4B,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424293.211,7.86,,,Vis.,ZGB,,NA,,NA,AV,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424294.193,7.93,,,Vis.,ZGB,,NA,,NA,VB,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424295.234,7.99,,,Vis.,ZGB,,NA,,NA,B3V,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424297.243,7.96,,,Vis.,ZGB,,NA,,NA,"""A8-9V2-1B,V2-3B""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424298.199,8.10,,,Vis.,ZGB,,NA,,NA,"""B2-3V8-7G,B5-6V""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424298.374,8.03,,,Vis.,ZGB,,NA,,NA,VB,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424302.241,8.11,,,Vis.,ZGB,,NA,,NA,B4-5V6-5G,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424302.375,8.16,,,Vis.,ZGB,,NA,,NA,BVG,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424304.223,8.20,,,Vis.,ZGB,,NA,,NA,BVG,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424304.256,8.18,,,Vis.,ZGB,,NA,,NA,B4-5V6-5G,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424305.280,8.20,,,Vis.,ZGB,,NA,,NA,BVG,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424305.301,8.15,,,Vis.,ZGB,,NA,,NA,B4V6G,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424306.277,8.15,,,Vis.,ZGB,,NA,,NA,BVG,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424307.223,8.18,,,Vis.,ZGB,,NA,,NA,BVG,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424307.334,8.12,,,Vis.,ZGB,,NA,,NA,BVG,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424307.336,8.08,,,Vis.,ZGB,,NA,,NA,A7B3V,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424308.245,8.22,,,Vis.,ZGB,,NA,,NA,B7-6V3-4G,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424308.263,8.06,,,Vis.,ZGB,,NA,,NA,B3-4V7-6G,,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
2424309.256,8.16,,,Vis.,ZGB,,NA,,NA,"""B3-4V7-6G,A7B3V""",,,Z,,,,AC HER,,STD,,1928TrTas...1...33Z,BBI,
